lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_max,distance_min,bike_speed_max,level,real_risk
2,1,0,3,2,2,0,0,1,0,0,0,1,30.00012,7.297285,7.662831,0,2
2,0,1,0,2,3,0,0,0,0,0,0,0,23.58257,3.829991,16.73246,2,2
1,0,1,2,2,2,1,0,1,0,0,0,1,43.00074,6.089548,10.55465,1,2
1,0,1,0,2,3,0,0,1,0,1,0,1,50.00001,2.25008,4.527751,0,2
2,1,1,3,2,1,0,0,0,1,1,1,1,26.00001,2.143483,13.81155,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00018,4.43945,7.836843,0,2
1,1,1,3,1,3,0,0,0,0,0,0,0,28.58629,5.247894,18.53159,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,32.00028,3.315598,12.72788,1,2
1,0,1,2,4,2,0,0,0,0,0,0,0,31.43965,3.684553,42.29956,0,2
2,1,1,2,2,0,0,0,0,0,1,1,1,50.00006,3.576204,4.998262,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,25.086,5.837704,16.41406,0,2
1,0,1,2,1,3,0,0,0,0,0,0,0,15.0287,1.188308,40.39049,2,1
1,0,1,2,1,2,0,0,0,0,0,0,0,17.99731,2.952489,18.98993,1,2
1,0,1,2,2,2,1,0,0,0,0,0,1,20.00016,4.094557,12.76986,2,2
2,0,1,2,4,2,0,0,1,0,0,0,1,0.005490043,0.8531411,14.66171,2,1
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00054,5.071441,19.11736,1,2
2,0,1,2,1,3,0,0,0,0,0,0,0,0.0001636623,1.1325,9.177342,2,1
1,1,1,2,1,0,0,1,1,0,0,1,1,5.440031,8.679137,26.4893,2,2
2,0,1,0,2,3,0,0,1,0,0,0,1,19.98877,9.387931,6.86841,0,2
3,0,1,2,2,3,0,0,0,0,0,0,0,43.72075,5.604045,27.18764,1,2
1,1,1,2,2,1,1,0,1,0,0,1,1,25.11576,5.419499,13.13597,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00153,1.846704,43.16768,2,1
3,1,1,4,2,0,0,0,0,0,0,0,0,17.533,2.381389,10.7003,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,6.199296,2.410267,17.19493,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,24.00193,6.420431,28.82589,1,2
4,1,0,4,4,3,0,0,0,0,0,0,0,26.69703,6.43369,18.14286,1,2
2,1,1,3,2,3,0,0,0,0,0,0,0,49.29766,5.73489,22.12357,1,2
1,0,1,2,2,2,0,0,1,0,0,0,1,19.99952,7.664891,43.81392,0,2
3,0,1,2,1,3,0,0,0,0,0,0,0,80.00009,3.217553,25.36825,1,2
2,1,1,2,2,3,0,0,0,0,0,0,0,50.01272,1.430227,4.026302,1,1
1,0,1,2,1,2,0,0,1,0,0,0,1,0.0001635017,4.663327,14.18562,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,56.88663,2.853956,17.86082,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,19.22557,0.9376166,40.01241,1,1
1,0,1,4,4,2,1,0,1,0,0,0,1,32.23856,4.832933,11.24213,2,2
1,0,1,3,1,2,0,0,1,0,1,1,1,9.18693e-05,0.6245625,42.01643,2,1
1,0,1,2,2,2,0,0,0,0,0,0,0,30.3201,1.195866,45.70755,1,1
1,0,1,2,2,2,0,0,1,0,0,0,1,50.00152,1.32588,6.722228,0,1
4,1,0,3,3,3,0,0,0,0,0,0,0,22.37165,2.960239,10.92247,1,2
1,1,1,2,1,1,1,0,1,0,0,1,1,0.0001678917,5.638628,11.77233,1,2
1,1,1,3,1,0,0,0,0,0,1,1,1,20.0003,2.907564,7.718075,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,40.33885,4.424055,34.24953,1,2
1,1,1,4,1,1,1,1,0,0,0,0,1,7.521043,4.443675,20.71389,2,2
2,1,0,4,3,2,0,0,1,1,0,0,1,30.01249,2.029889,15.64744,1,2
1,0,1,2,1,3,0,0,0,0,0,0,0,3.024834e-05,1.236547,37.63427,2,1
4,1,0,3,3,0,0,0,1,1,1,0,1,30.00001,0.0,11.08357,1,0
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00003,5.375596,23.29655,1,2
1,0,1,2,2,3,0,0,1,0,1,0,1,20.21698,6.911664,16.3723,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,25.00008,4.402184,11.70446,1,2
2,1,1,4,3,2,0,0,0,0,1,1,1,50.01443,0.0,16.57654,2,0
1,1,1,2,1,2,0,0,0,0,0,0,0,0.0001061101,2.45212,25.81184,0,2
2,0,1,2,2,3,0,0,0,0,0,0,0,58.34414,5.891562,10.9536,1,2
2,1,1,3,2,2,0,0,0,0,0,0,0,50.00156,2.794721,26.35554,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00636,2.016258,19.85163,1,2
1,0,1,2,1,3,0,0,0,0,0,0,0,10.8922,6.817228,9.16963,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00171,5.29254,17.76323,1,2
1,1,1,3,2,2,0,0,0,0,0,0,0,22.65545,6.797069,15.34526,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00036,0.0,12.24833,1,0
2,1,0,0,1,3,0,0,0,0,0,0,0,0.0001433183,5.904174,5.481663,1,2
3,1,1,3,2,2,0,0,0,0,1,0,1,36.14814,5.922415,8.940008,1,2
2,0,1,0,2,2,0,0,1,0,0,0,0,30.99954,5.960251,15.18185,2,2
1,0,1,2,1,3,1,0,0,0,0,0,1,5.880154,1.911134,18.01933,2,1
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00038,5.247084,33.58528,2,2
1,1,1,0,1,0,0,1,1,0,0,1,1,4.080146,3.965227,6.815312,2,2
4,1,0,3,3,2,0,0,1,1,1,0,1,20.00035,4.282806,13.75044,1,2
2,0,1,2,4,2,1,0,0,0,0,0,1,19.74168,1.136687,32.52808,0,1
1,1,1,2,2,1,0,1,1,0,0,1,1,20.7337,4.806031,39.66014,2,2
1,0,1,3,3,3,0,0,1,0,0,0,1,5.60972,5.262353,15.77181,2,2
1,1,1,4,4,3,1,0,0,0,0,0,1,25.03893,6.350803,8.138913,2,2
3,0,1,2,2,3,0,0,0,0,0,0,0,42.10151,2.92362,15.37239,1,2
3,1,1,1,1,3,0,0,0,0,0,0,0,20.0,5.447307,5.197505,0,1
1,0,1,2,4,3,0,0,0,0,0,0,0,23.51653,1.446141,7.614096,2,1
2,0,1,2,2,3,0,0,0,0,0,0,0,6.14659,1.851071,33.76166,1,1
4,1,0,3,3,0,0,0,0,1,1,1,1,30.00616,1.638041,7.361417,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,25.93379,5.970514,19.83695,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,2.520001,3.465701,17.39976,2,2
2,1,0,3,2,3,0,0,1,1,1,1,1,16.56188,8.111925,12.3027,1,2
2,1,1,2,2,3,0,0,0,0,0,0,0,29.29978,5.439236,22.77331,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,32.00027,0.8173258,10.84314,1,1
2,1,1,3,2,0,0,0,1,0,1,1,1,42.00002,6.175212,10.86563,1,2
2,1,1,3,2,3,0,0,1,0,1,1,1,7.203745,5.211255,9.746005,1,2
1,0,1,2,2,3,1,0,0,0,0,0,1,17.67869,3.276776,4.088377,1,2
1,0,1,3,1,1,0,0,0,0,1,0,1,0.2881851,0.0,8.014909,1,0
4,1,0,2,3,1,1,0,0,0,1,0,1,30.00046,6.317515,7.2893,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,50.0,5.23038,26.11239,2,2
1,0,1,3,1,3,0,0,0,0,1,1,1,50.00013,6.213525,3.722767,2,2
2,0,1,2,2,2,0,0,0,0,0,0,0,50.01443,5.642326,12.92549,2,2
2,1,1,4,2,0,0,0,0,0,0,0,0,49.00356,2.118313,17.45985,0,2
2,1,1,2,2,2,0,0,0,0,1,1,0,46.61108,1.47159,17.19033,2,1
2,1,1,4,1,3,0,0,0,0,0,0,0,9.192284e-05,2.600945,20.01582,2,2
1,1,1,2,1,1,0,1,1,0,0,1,1,7.535515,0.0,26.4893,2,0
1,1,1,2,1,3,0,0,0,0,0,0,0,20.08299,0.0,4.800068,1,0
1,1,1,3,1,2,0,0,1,0,0,0,1,16.18318,2.218099,16.1325,0,2
1,0,0,2,2,2,0,0,1,0,0,0,1,34.00024,2.313818,8.16641,0,2
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00071,5.197803,17.14971,2,2
1,1,1,3,2,0,0,0,0,0,1,0,1,49.00002,5.013836,2.188643,1,2
1,1,1,3,2,2,0,0,0,0,0,1,1,20.0,2.17502,37.5126,0,2
2,0,1,3,3,3,0,0,0,0,0,0,0,50.0,1.576422,22.79053,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,70.00031,1.760141,19.72124,2,1
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00017,1.760576,43.38313,2,1
1,0,1,2,2,2,0,0,0,0,0,0,0,50.0005,4.047533,5.44036,0,2
1,1,1,0,1,0,0,1,1,0,0,1,1,6.000016,8.252826,5.842804,2,2
1,0,1,2,2,2,0,0,1,0,1,0,0,20.00036,2.698078,24.18385,0,2
2,0,1,0,2,3,1,0,0,0,0,0,1,27.31764,3.765344,7.237628,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,47.00018,3.126933,25.73722,1,2
1,1,1,2,2,2,0,0,0,0,0,0,0,13.89859,5.630578,21.92759,2,2
1,0,1,2,1,1,1,0,0,0,1,0,1,0.1510404,0.0,9.826713,1,0
1,0,1,2,2,2,0,0,0,0,0,0,0,14.0036,5.543901,10.51964,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,20.00019,3.428098,23.4835,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,24.99701,5.028904,8.132678,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,24.00001,1.374359,22.61265,1,1
1,0,1,2,2,2,0,0,1,0,0,0,1,20.00001,1.026274,21.02908,1,1
2,1,0,3,4,2,0,0,1,1,0,1,1,31.91709,5.943429,11.89012,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,30.00001,5.218278,22.26666,1,2
2,1,0,4,4,3,0,0,0,0,0,1,1,49.95535,8.577327,5.926036,2,2
4,1,0,3,3,1,0,0,0,0,1,0,1,15.51913,5.818787,7.597922,1,2
1,1,1,2,3,2,0,0,1,0,1,1,1,25.57899,2.578219,19.59578,0,2
1,0,1,2,2,2,0,0,1,0,0,0,1,50.00174,1.914549,6.722228,0,1
1,1,1,2,1,1,1,1,0,0,0,1,1,20.0046,5.668261,15.30647,0,2
1,0,0,2,2,2,0,0,1,0,0,0,1,50.00003,2.503832,34.95435,1,2
1,1,1,3,3,0,0,0,1,0,1,1,1,30.01482,5.322275,23.62498,2,2
1,0,1,2,2,3,1,0,0,0,0,0,1,17.67869,3.525687,4.088377,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,8.689601,4.073527,22.71087,1,2
1,0,0,2,1,2,0,0,1,0,0,0,1,0.0001655896,4.430867,22.73242,1,2
3,0,1,2,2,3,0,0,0,0,0,0,0,39.02935,0.0,14.00381,1,0
1,1,1,1,1,0,0,1,1,0,0,1,1,15.9376,7.872167,1.893877,2,2
1,1,1,1,1,3,0,0,0,0,0,0,0,26.70435,2.596676,8.683912,1,2
2,1,1,2,2,2,1,0,0,0,0,0,1,18.19962,6.351247,12.6945,2,2
2,0,1,2,2,2,0,0,1,0,0,0,1,50.00006,1.524521,27.51552,1,1
4,1,0,4,3,2,0,0,1,0,0,0,1,30.00039,2.020915,13.78203,1,2
1,0,1,2,1,2,0,0,1,0,0,0,1,0.0001717999,2.300673,14.18562,2,2
1,0,1,2,2,1,0,0,0,0,0,0,0,37.83972,6.530249,26.60029,2,2
2,1,1,2,2,3,0,0,0,0,0,0,0,13.37713,6.255728,11.69899,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,60.00017,6.06484,26.60251,1,2
2,0,1,2,2,2,1,0,1,0,0,0,1,21.42017,1.377091,8.086268,1,1
1,0,1,4,2,3,0,0,1,0,0,0,1,50.00026,5.220642,10.1753,0,2
1,1,1,4,4,3,0,0,0,0,0,1,1,17.83946,1.780227,27.84559,1,1
3,1,1,4,2,3,0,0,0,0,1,1,1,75.47911,6.770354,17.47868,1,2
3,1,1,3,2,3,0,0,0,0,1,0,1,34.34805,4.735837,8.8163,1,2
2,0,1,3,2,2,0,0,1,0,0,0,1,50.0,1.236819,32.67832,0,1
1,1,1,1,4,0,0,0,0,0,0,0,0,23.54534,2.336099,0.01094427,1,2
1,1,1,2,2,2,0,0,0,0,0,0,0,50.0036,5.861393,17.91615,0,2
2,0,1,2,2,3,1,0,0,0,0,0,1,23.00484,4.304202,11.32118,0,2
1,0,1,3,2,2,0,0,1,0,1,0,1,60.00029,7.628636,8.925144,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00089,5.198996,32.27844,2,2
1,1,1,2,4,3,0,0,0,0,1,1,1,25.32622,5.551945,35.77158,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00023,3.121064,22.56246,0,1
3,0,1,2,2,3,0,0,0,0,0,0,0,51.99136,4.203462,7.672626,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,50.0,6.214901,23.83552,2,2
1,0,1,2,2,3,0,0,0,0,0,0,0,27.00087,1.363905,64.2208,2,1
2,0,1,2,2,3,0,0,0,0,0,0,0,32.35893,4.873494,8.609817,1,2
2,1,1,2,2,3,0,0,0,0,0,0,0,35.01369,0.0,14.87224,1,0
1,0,1,1,1,1,0,0,0,0,1,0,1,0.000182186,4.081112,5.233219,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,5.776631e-05,1.855568,32.68005,1,1
4,1,0,4,3,2,0,0,1,0,0,0,1,30.00009,5.40408,20.93395,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00009,4.433927,8.30324,0,2
1,0,1,2,4,3,0,0,0,0,0,0,0,12.80083,0.9127784,14.758,1,1
1,1,1,3,2,3,0,0,0,0,0,0,0,10.72009,1.404196,13.26414,1,1
1,0,1,2,1,3,0,0,0,0,0,0,0,3.174738e-05,1.620348,26.0085,1,1
1,0,1,2,2,2,0,0,0,0,0,0,0,26.0002,1.745104,4.749548,2,1
2,1,1,4,4,3,0,0,0,0,1,0,1,50.0,0.0,16.23191,2,0
1,1,1,1,4,3,0,0,0,0,0,0,0,29.40559,2.685913,0.0001855098,1,2
4,1,0,2,3,3,0,0,0,0,0,0,0,20.0046,1.927283,13.46818,1,1
1,1,1,2,2,2,0,1,1,0,0,1,1,20.0,2.119049,16.62675,2,2
3,1,1,4,2,3,0,0,0,0,1,1,1,16.26408,7.037149,10.89404,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,31.14573,4.448368,34.06143,1,2
1,0,1,2,1,3,0,0,1,0,0,0,1,0.0001358231,5.119766,10.71532,1,2
1,0,1,4,4,2,1,0,1,0,0,0,1,26.02354,5.422633,11.09017,2,2
2,1,1,2,2,3,0,0,1,0,0,0,1,50.00005,5.980292,19.85044,2,2
4,1,0,4,4,3,0,0,0,0,0,0,0,14.56513,2.080823,12.92578,1,2
1,0,1,2,2,0,0,0,0,0,0,0,0,80.00001,2.160328,17.35402,1,2
4,1,0,1,3,2,0,0,1,1,0,0,1,30.00773,3.360855,4.991282,1,2
2,1,1,3,2,3,0,0,0,0,0,0,0,50.00004,2.020621,23.69288,2,2
1,0,1,2,2,2,0,1,1,0,0,1,1,15.80775,1.810894,19.12779,2,1
1,0,1,2,2,2,0,0,1,0,0,0,1,20.00022,1.830197,26.80618,0,1
1,0,1,2,2,2,1,0,0,0,0,0,1,50.00129,5.614929,12.85677,0,2
2,1,1,2,2,3,0,0,0,0,1,1,1,50.00192,3.343638,40.45595,2,2
1,0,1,2,2,3,0,0,1,0,0,0,1,0.0001349665,5.120282,23.0201,1,2
2,1,1,3,2,1,0,0,0,1,1,1,1,26.00004,4.016253,14.69761,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,40.00028,5.166955,19.36704,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,20.50483,2.087525,22.79765,1,2
1,0,1,2,2,2,1,0,1,0,0,0,1,24.8516,6.124585,14.50373,2,2
2,1,1,3,2,0,0,0,0,0,0,1,1,29.121,4.738309,8.259327,1,2
1,1,1,3,3,3,0,0,1,0,0,1,1,20.00001,0.6375132,11.62241,1,1
2,1,1,3,2,0,0,0,0,0,0,0,0,20.00156,2.896715,22.23337,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,30.00002,1.517011,29.58844,1,1
1,0,1,0,2,3,0,0,0,0,1,0,1,23.756,1.981104,5.603111,2,1
2,1,1,2,2,2,0,0,1,0,0,1,1,50.00104,2.274133,16.49491,2,2
1,1,1,1,4,0,0,0,0,0,0,0,0,20.83022,1.300138,5.399103,1,1
1,1,1,2,2,0,0,0,0,0,0,1,1,19.09694,7.69084,5.123091,1,2
1,0,1,0,2,3,0,0,0,0,1,0,1,50.00009,1.328243,6.817295,2,1
2,1,0,4,4,3,0,0,0,0,0,1,1,50.00108,3.752101,12.56843,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00191,1.011421,10.8843,1,1
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00138,5.381997,5.342178,0,2
1,1,1,3,1,1,1,0,0,0,1,1,1,0.0001147831,6.896811,9.212127,1,2
2,0,1,0,2,3,0,0,1,0,0,0,1,20.00854,0.5551708,7.245728,0,1
1,1,1,2,2,2,0,0,0,0,0,0,0,11.90404,8.432524,23.83552,2,2
1,1,1,2,2,0,0,0,0,0,0,0,0,50.00001,6.780416,0.03323637,2,2
1,1,1,1,1,3,0,0,0,0,0,0,0,21.78008,2.592984,0.0003773956,1,2
1,1,1,2,1,2,0,1,0,0,0,1,1,0.0001129093,4.21433,21.66208,2,2
1,0,1,2,2,2,0,0,1,0,0,0,1,31.00023,1.629869,28.44693,0,1
1,1,1,2,2,0,1,0,1,0,0,0,1,39.09199,4.680725,8.623292,1,2
1,0,0,2,1,2,0,0,1,0,0,0,1,7.318493e-05,2.02803,29.84399,1,2
1,0,1,2,1,3,0,0,0,0,0,0,0,8.860356e-05,1.490717,26.0086,1,1
1,0,1,2,2,2,1,0,1,0,0,0,1,42.99878,6.952616,10.59129,1,2
1,1,1,1,4,0,0,0,0,0,0,0,0,37.9031,2.351684,0.0008887351,1,2
1,0,1,2,2,2,1,0,0,0,0,0,1,4.636174,5.71069,12.94778,2,2
2,1,1,2,2,3,0,0,0,0,0,0,0,50.00819,2.934894,11.62121,1,2
1,0,1,2,2,2,0,0,1,0,0,0,1,23.00015,1.727848,11.74222,1,1
1,1,1,2,4,3,0,0,0,0,0,0,0,30.07314,5.057325,12.98494,2,2
2,1,1,2,2,3,0,0,0,0,0,1,1,36.00672,5.299904,9.246505,2,2
1,0,1,2,1,3,0,0,0,0,0,0,0,17.06204,6.808684,0.01002812,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,52.784,1.310361,13.1256,1,1
2,1,1,4,2,0,0,0,0,0,0,1,1,50.00002,1.328283,10.82946,1,1
1,0,1,2,1,0,1,0,1,0,1,0,1,9.359879,1.793669,12.15083,1,1
2,1,1,2,2,3,0,0,0,0,0,0,0,12.96006,2.610451,33.96843,1,2
1,0,1,2,2,3,0,0,0,0,1,1,1,50.0,0.0,8.717825,2,0
2,0,1,2,2,3,0,0,0,0,0,0,0,23.18205,5.656784,15.00462,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00001,1.806407,25.04159,2,1
1,0,1,2,2,3,0,0,0,0,0,0,0,20.00031,0.2887599,56.37925,0,1
1,0,1,0,2,2,1,0,1,0,0,0,1,42.82774,6.043036,3.256946,2,2
1,0,1,1,4,3,1,0,0,0,0,0,1,30.54274,5.515312,3.109121,1,2
2,0,1,2,2,2,1,0,1,0,0,0,1,18.84554,3.124404,26.3329,0,2
2,0,1,2,2,2,0,0,0,0,0,0,0,50.01272,3.841183,14.95477,1,2
2,1,0,3,1,2,0,0,1,1,0,0,1,0.004899537,4.653866,24.65013,0,2
1,0,1,2,2,2,0,0,1,0,1,0,1,45.37027,1.712923,17.96035,2,1
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00119,1.560313,6.822862,0,1
1,1,1,2,1,2,0,1,0,0,0,1,1,5.059236e-05,5.713307,44.69781,1,2
3,1,1,1,1,3,0,0,0,0,0,0,0,25.46,5.27185,5.197505,0,1
2,1,1,2,2,3,0,0,0,0,0,1,1,26.47927,6.255736,18.3602,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,54.80156,2.927513,13.49894,1,2
2,1,1,3,4,3,0,0,1,0,1,1,1,30.00001,7.83446,21.37301,1,2
3,1,0,4,4,3,1,0,0,1,1,1,1,20.72569,2.253516,11.43713,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00192,2.110101,26.13785,1,2
1,1,1,2,1,1,0,1,1,0,0,1,1,0.0001515094,3.19251,13.61779,2,2
1,0,1,2,2,2,0,0,1,0,0,0,1,20.0002,1.837322,15.98271,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,46.56695,6.190373,9.568223,1,2
2,0,1,2,1,3,0,0,0,0,0,0,0,5.123481e-05,6.415564,7.187798,2,2
2,0,1,2,2,2,0,0,1,0,0,0,1,29.00047,1.197559,26.07469,2,1
2,1,1,3,2,3,0,0,0,0,0,1,1,50.00201,1.049979,16.00713,1,1
1,1,1,2,2,2,0,0,0,0,0,1,1,2.976651e-05,7.367907,14.18237,1,2
3,1,1,4,2,0,0,0,0,0,1,0,1,20.01479,3.122106,10.77883,0,2
1,1,1,1,4,0,0,0,1,0,0,0,1,12.71056,2.152339,1.910521,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00085,5.581521,36.807,1,2
1,1,1,2,2,3,1,0,1,0,0,0,1,0.0001678917,5.19581,10.43822,1,2
2,0,1,2,2,2,0,0,1,0,0,0,1,50.00842,1.710617,4.285669,0,1
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00018,1.643236,13.23148,1,1
2,1,1,3,2,1,0,0,0,0,1,1,1,3.541665,7.214973,10.32965,2,2
1,0,1,2,2,2,0,0,1,0,0,0,1,2.211074e-05,5.16848,23.60858,1,2
2,1,0,3,3,2,1,0,1,1,0,1,1,30.00001,6.468579,16.10828,1,2
1,1,1,4,1,1,0,1,1,0,1,1,1,0.000156649,5.533176,15.39602,0,2
1,0,1,2,2,2,0,0,0,0,1,0,1,10.03665,4.380845,16.58311,2,2
4,1,0,4,3,2,0,0,1,0,0,0,1,20.39241,5.444965,18.85498,1,2
1,1,1,2,1,0,1,0,1,0,0,1,1,49.9995,6.830923,3.642486,1,2
1,1,1,0,1,1,0,1,1,0,0,1,1,6.69303,3.753636,7.12232,2,2
1,1,0,4,2,3,0,0,0,0,0,1,1,12.13292,0.0,41.05727,1,0
